,origin,destination,flow,cost,O,D,log_O,log_D,log_cost,log_flow,spline_0,spline_1,spline_2,spline_3,spline_4,spline_5,spline_6,spline_7,spline_8
518,8743a1201ffffff,8743a1218ffffff,1,6.240680559651889,115,63,4.74493212836325,4.143134726391533,8.739004745560262,0.6931471805599453,0.10625703356748444,0.5773151854689323,0.31388142761846605,0.0025463533451173287,0.0,0.0,0.0,0.0,0.0
520,8743a1201ffffff,8743a1220ffffff,53,7.303811976832847,115,5552,4.74493212836325,8.62191350218664,8.896288584884738,3.9889840465642745,0.03919949942745778,0.49020856744471386,0.4542884712707823,0.016303461857046186,0.0,0.0,0.0,0.0,0.0
521,8743a1201ffffff,8743a1221ffffff,4,6.409058693540916,115,2040,4.74493212836325,7.620705086838262,8.76562370643144,1.6094379124341003,0.0926093669980061,0.5675694636459089,0.336091022005316,0.0037301473507689864,0.0,0.0,0.0,0.0,0.0
522,8743a1201ffffff,8743a1222ffffff,4,6.353711158200988,115,590,4.74493212836325,6.380122536899765,8.756951731481415,1.6094379124341003,0.09695790008900347,0.570968896995453,0.3287655741315544,0.003307628783989445,0.0,0.0,0.0,0.0,0.0
523,8743a1201ffffff,8743a1223ffffff,5,4.869268605777784,115,880,4.74493212836325,6.779921907472252,8.490904369746154,1.791759469228055,0.27009114998653566,0.575958613548954,0.15393236213887884,0.0,0.0,0.0,0.0,0.0,0.0
524,8743a1201ffffff,8743a1224ffffff,2,9.738293781713546,115,4105,4.74493212836325,8.31996102188653,9.18392388699689,1.0986122886681098,3.584859351331773e-05,0.19412344467091028,0.6639987580661014,0.14184194866947503,0.0,0.0,0.0,0.0,0.0
525,8743a1201ffffff,8743a1225ffffff,1,8.762703527578184,115,2188,4.74493212836325,7.690743163541872,9.078373871706168,0.6931471805599453,0.0037883606758707714,0.3121748568784992,0.6130072855917095,0.0710294968539206,0.0,0.0,0.0,0.0,0.0
526,8743a1201ffffff,8743a1226ffffff,2,8.705481814001123,115,1494,4.74493212836325,7.309212365692763,9.071823063333143,1.0986122886681098,0.004338648468789463,0.3195105188503487,0.6083128702489727,0.06783796243188914,0.0,0.0,0.0,0.0,0.0
532,8743a1201ffffff,8743a122effffff,1,4.150134299829928,115,198,4.74493212836325,5.288267030694535,8.331136901138423,0.6931471805599453,0.3905543309597498,0.5092279118833518,0.0953070855480253,0.0,0.0,0.0,0.0,0.0,0.0
533,8743a1201ffffff,8743a1231ffffff,4,6.1521246183043,115,459,4.74493212836325,6.129050210060545,8.724715299794667,1.6094379124341003,0.11394440132539391,0.5817068341381808,0.3023096711950613,0.0020390933413639767,0.0,0.0,0.0,0.0,0.0
557,8743a1201ffffff,8743a1270ffffff,1,8.017701950967199,115,471,4.74493212836325,6.154858094016418,8.989531836260843,0.6931471805599453,0.015578902391470051,0.4071358104271683,0.5406442492416368,0.03664103793972485,0.0,0.0,0.0,0.0,0.0
588,8743a1201ffffff,8743a1318ffffff,1,12.705268487470589,115,767,4.74493212836325,6.642486801367256,9.449850732365904,0.6931471805599453,0.0,0.016111440640840177,0.4531213502889977,0.5043692800053664,0.02639792906479575,0.0,0.0,0.0,0.0
618,8743a1201ffffff,8743a1350ffffff,1,10.35483678593338,115,1394,4.74493212836325,7.2399325913204695,9.245305580408624,0.6931471805599453,0.0,0.13364160137141565,0.6618090096654364,0.20448981936820412,5.9569594943693586e-05,0.0,0.0,0.0,0.0
620,8743a1201ffffff,8743a1352ffffff,3,8.301259099281026,115,885,4.74493212836325,6.785587645007929,9.024282937386529,1.3862943611198906,0.009804183384851025,0.37137874179608865,0.5708462075253484,0.047970867293712145,0.0,0.0,0.0,0.0,0.0
664,8743a1201ffffff,8743a13adffffff,1,14.28415627199274,115,905,4.74493212836325,6.807934943699926,9.566976254191507,0.6931471805599453,0.0,0.0004890952095042963,0.24703239869742635,0.6476366625780864,0.10484184351498307,0.0,0.0,0.0,0.0
766,8743a1202ffffff,8743a1200ffffff,2,2.2855565909886453,68,615,4.219507705176107,6.421622267806518,7.734802292841535,1.0986122886681098,0.5982046202113483,0.2258718594361833,0.015918959345548184,0.0,0.0,0.0,0.0,0.0,0.0
769,8743a1202ffffff,8743a1203ffffff,6,2.255438266220345,68,664,4.219507705176107,6.498282149476434,7.721542860692213,1.9459101490553132,0.5982304990602969,0.22108170433450794,0.015297891278064416,0.0,0.0,0.0,0.0,0.0,0.0
770,8743a1202ffffff,8743a1204ffffff,1,4.148770580223786,68,776,4.219507705176107,6.654152520183219,8.330808329822858,0.6931471805599453,0.39078704799049846,0.5090654393287433,0.09521316369292389,0.0,0.0,0.0,0.0,0.0,0.0
771,8743a1202ffffff,8743a1205ffffff,2,4.571716516604359,68,825,4.219507705176107,6.715383386334681,8.427862731053054,1.0986122886681098,0.3186455037567715,0.5533239187792979,0.127402108311325,0.0,0.0,0.0,0.0,0.0,0.0
775,8743a1202ffffff,8743a1220ffffff,34,8.298532607352241,68,5552,4.219507705176107,8.62191350218664,9.023954479831888,3.5553480614894135,0.009851466557891504,0.37172647639456696,0.5705699482527071,0.04785210879483437,0.0,0.0,0.0,0.0,0.0
776,8743a1202ffffff,8743a1221ffffff,4,8.435905429202187,68,2040,4.219507705176107,7.620705086838262,9.040370865047713,1.6094379124341003,0.007652776347430258,0.35414748213042796,0.5841165463055593,0.05408319521658241,0.0,0.0,0.0,0.0,0.0
777,8743a1202ffffff,8743a1222ffffff,1,6.407160472323736,68,590,4.219507705176107,6.380122536899765,8.7653275309321,0.6931471805599453,0.09275630842089784,0.5676891505515249,0.3358394486431423,0.003715092384435047,0.0,0.0,0.0,0.0,0.0
778,8743a1202ffffff,8743a1223ffffff,3,6.241495698086208,68,880,4.219507705176107,6.779921907472252,8.739135333020524,1.3862943611198906,0.10618792897499044,0.5772723543331577,0.3139883411164683,0.0025513755753834555,0.0,0.0,0.0,0.0,0.0
779,8743a1202ffffff,8743a1224ffffff,1,10.51797574264669,68,4105,4.219507705176107,8.31996102188653,9.260936118685345,0.6931471805599453,0.0,0.12004977339283984,0.6564906010935477,0.22327432910504683,0.00018529640856557473,0.0,0.0,0.0,0.0
780,8743a1202ffffff,8743a1225ffffff,4,10.35117250268052,68,2188,4.219507705176107,7.690743163541872,9.244951680307459,1.6094379124341003,0.0,0.13395811581159583,0.6619070109605015,0.204077130108106,5.7743119796888385e-05,0.0,0.0,0.0,0.0
787,8743a1202ffffff,8743a122effffff,1,6.85847942679,68,198,4.219507705176107,5.288267030694535,8.833386832532915,0.6931471805599453,0.06200828502953148,0.5335157558234604,0.3959171762496621,0.008558782897346101,0.0,0.0,0.0,0.0,0.0
788,8743a1202ffffff,8743a1231ffffff,1,4.867925229910857,68,459,4.219507705176107,6.129050210060545,8.49062849971048,0.6931471805599453,0.27030227355984504,0.575874302693878,0.15380499271750586,0.0,0.0,0.0,0.0,0.0,0.0
812,8743a1202ffffff,8743a1270ffffff,1,11.728461964146371,68,471,4.219507705176107,6.154858094016418,9.369859072236318,0.6931471805599453,0.0,0.04668685920061823,0.5678191150509153,0.3786087994670405,0.0068852262814259515,0.0,0.0,0.0,0.0
873,8743a1202ffffff,8743a1350ffffff,1,12.923110717080036,68,1394,4.219507705176107,7.2399325913204695,9.46684989368888,0.6931471805599453,0.0,0.0119447969766838,0.4247905858987678,0.5299622938564059,0.03330232326814251,0.0,0.0,0.0,0.0
879,8743a1202ffffff,8743a1356ffffff,1,12.486126263900973,68,729,4.219507705176107,6.591673732008658,9.432453493692194,0.6931471805599453,0.0,0.021182105101908343,0.48089894819181406,0.4774305355304524,0.020488411175825238,0.0,0.0,0.0,0.0
917,8743a1202ffffff,8743a13abffffff,4,10.202839586117085,68,161,4.219507705176107,5.081404364984463,9.23051935845184,1.6094379124341003,0.0,0.14719445852730798,0.6650542932035405,0.18774012078757846,1.1127481573241036e-05,0.0,0.0,0.0,0.0
919,8743a1202ffffff,8743a13adffffff,1,12.701384537683463,68,905,4.219507705176107,6.807934943699926,9.449545013694905,0.6931471805599453,0.0,0.016193387481636103,0.45362071132542536,0.5039015073675482,0.026284393825390207,0.0,0.0,0.0,0.0
1021,8743a1203ffffff,8743a1200ffffff,69,2.4343583807636433,664,615,6.498282149476434,6.421622267806518,7.797849203645305,4.248495242049359,0.5958844393252607,0.24977352179744586,0.019235003956764612,0.0,0.0,0.0,0.0,0.0,0.0
1022,8743a1203ffffff,8743a1201ffffff,12,2.286012901304954,664,115,6.498282149476434,4.74493212836325,7.735001835154642,2.5649493574615367,0.5982030503177568,0.22594457171265872,0.015928495887873262,0.0,0.0,0.0,0.0,0.0,0.0
1023,8743a1203ffffff,8743a1202ffffff,6,2.255438266220345,664,68,6.498282149476434,4.219507705176107,7.721542860692213,1.9459101490553132,0.5982304990602969,0.22108170433450794,0.015297891278064416,0.0,0.0,0.0,0.0,0.0,0.0
1024,8743a1203ffffff,8743a1203ffffff,48,0.0,664,664,6.498282149476434,6.498282149476434,0.0,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,8743a1203ffffff,8743a1204ffffff,17,4.868656992025043,664,776,6.498282149476434,6.654152520183219,8.490778780747059,2.8903717578961645,0.27018725961954687,0.5759202494873497,0.15387436452223832,0.0,0.0,0.0,0.0,0.0,0.0
1026,8743a1203ffffff,8743a1205ffffff,53,4.1493488544663,664,825,6.498282149476434,6.715383386334681,8.330947671008971,3.9889840465642745,0.39068836882044256,0.5091343487089971,0.09525298295539104,0.0,0.0,0.0,0.0,0.0,0.0
1027,8743a1203ffffff,8743a1206ffffff,2,4.098743243356317,664,172,6.498282149476434,5.147494476813453,8.318679627159831,1.0986122886681098,0.39930761114689306,0.5030257351221593,0.09181018825006991,0.0,0.0,0.0,0.0,0.0,0.0
1028,8743a1203ffffff,8743a1218ffffff,4,4.148353819883219,664,63,6.498282149476434,4.143134726391533,8.330707895049063,1.6094379124341003,0.39085816335889406,0.5090157635964205,0.09518447296362934,0.0,0.0,0.0,0.0,0.0,0.0
1030,8743a1203ffffff,8743a1220ffffff,238,8.761393897849612,664,5552,6.498282149476434,8.62191350218664,9.07822442260758,5.476463551931511,0.0038004029061391143,0.31234257162639784,0.6129016694275778,0.07095535603988531,0.0,0.0,0.0,0.0,0.0
1031,8743a1203ffffff,8743a1221ffffff,25,8.299689580205838,664,2040,6.498282149476434,7.620705086838262,9.024093872286086,3.258096538021482,0.009831383662167171,0.3715789239075714,0.5706872130445769,0.047902479385684336,0.0,0.0,0.0,0.0,0.0
1032,8743a1203ffffff,8743a1222ffffff,21,7.3028951252313155,664,590,6.498282149476434,6.380122536899765,8.896163063632743,3.091042453358316,0.039239502958201534,0.4903058080177516,0.4541706843630297,0.016284004661017225,0.0,0.0,0.0,0.0,0.0
1033,8743a1203ffffff,8743a1223ffffff,16,6.40802482686536,664,880,6.498282149476434,6.779921907472252,8.765462405246975,2.833213344056216,0.09268937942286479,0.567634678215092,0.3359539997357713,0.0037219426262720063,0.0,0.0,0.0,0.0,0.0
1034,8743a1203ffffff,8743a1224ffffff,7,11.149614968319227,664,4105,6.498282149476434,8.31996102188653,9.31924992947668,2.0794415416798357,0.0,0.07611166414480316,0.6198794752441615,0.3019830634134223,0.0020257971976131556,0.0,0.0,0.0,0.0
1035,8743a1203ffffff,8743a1225ffffff,22,10.519401251258788,664,2188,6.498282149476434,7.690743163541872,9.26107162731896,3.1354942159291497,0.0,0.11993526426488299,0.6564360516905651,0.22344185357246313,0.00018683047208875134,0.0,0.0,0.0,0.0
1036,8743a1203ffffff,8743a1226ffffff,12,9.737072071930635,664,1494,6.498282149476434,7.309212365692763,9.183798437817192,2.5649493574615367,3.635299133573575e-05,0.19425725773433009,0.6639741288349842,0.14173226043935003,0.0,0.0,0.0,0.0,0.0
1037,8743a1203ffffff,8743a1228ffffff,2,6.859848238069437,664,113,6.498282149476434,4.727387818712341,8.833586362940267,1.0986122886681098,0.06192726630550738,0.5333959499059848,0.39609907575945674,0.008577708029051168,0.0,0.0,0.0,0.0,0.0
1038,8743a1203ffffff,8743a1229ffffff,1,8.0832769060418,664,78,6.498282149476434,4.356708826689592,8.997676331529375,0.6931471805599453,0.01408341971409363,0.3989542117745222,0.5478804093383461,0.03908195917303814,0.0,0.0,0.0,0.0,0.0
1040,8743a1203ffffff,8743a122bffffff,4,5.898148034071042,664,24,6.498282149476434,3.1780538303479458,8.682563218462073,1.6094379124341003,0.1380288736688323,0.5912882823735256,0.269716831988521,0.0009660119691211543,0.0,0.0,0.0,0.0,0.0
1042,8743a1203ffffff,8743a122effffff,5,6.24245617759224,664,198,6.498282149476434,5.288267030694535,8.739289182645685,1.791759469228055,0.10610654133255308,0.5772218306777799,0.31411432623918417,0.0025573017504830014,0.0,0.0,0.0,0.0,0.0
1043,8743a1203ffffff,8743a1231ffffff,10,6.352975897922397,664,459,6.498282149476434,6.129050210060545,8.75683602160892,2.3978952727983707,0.09701656549257325,0.5710127867477884,0.32866840560641525,0.0033022421532231503,0.0,0.0,0.0,0.0,0.0
1046,8743a1203ffffff,8743a1236ffffff,1,10.205257858129134,664,140,6.498282149476434,4.941642422609304,9.230756326651523,0.6931471805599453,0.0,0.14697196638639837,0.6650160258352069,0.1880004775445647,1.153023383016905e-05,0.0,0.0,0.0,0.0
1067,8743a1203ffffff,8743a1270ffffff,1,9.651109112026282,664,471,6.498282149476434,6.154858094016418,9.17493173128383,0.6931471805599453,8.493738320390263e-05,0.20379206527078456,0.6619675473646309,0.13415544998138068,0.0,0.0,0.0,0.0,0.0
1070,8743a1203ffffff,8743a1274ffffff,1,9.686207037658868,664,58,6.498282149476434,4.060443010546419,9.178561431930403,0.6931471805599453,6.179589022906027e-05,0.19987109295454192,0.6628516175185319,0.1372154936366972,0.0,0.0,0.0,0.0,0.0
1073,8743a1203ffffff,8743a12e0ffffff,18,8.70762178067506,664,268,6.498282149476434,5.5909869805108565,9.072068823190163,2.9444389791664403,0.004317167372450063,0.3192359272991539,0.6084913429401467,0.06795556238824935,0.0,0.0,0.0,0.0,0.0
1074,8743a1203ffffff,8743a12e1ffffff,2,10.416418873592379,664,21,6.498282149476434,3.044522437723423,9.251234575754156,1.0986122886681098,0.0,0.12839659423203215,0.6600193154585354,0.2114878116683569,9.627864107553276e-05,0.0,0.0,0.0,0.0
1076,8743a1203ffffff,8743a12e4ffffff,22,6.355116435449376,664,174,6.498282149476434,5.159055299214529,8.757172846470782,3.1354942159291497,0.09684584076074536,0.5708849186626153,0.3289513002229068,0.003317940353732632,0.0,0.0,0.0,0.0,0.0
1077,8743a1203ffffff,8743a12e5ffffff,1,8.201328300843137,664,63,6.498282149476434,4.143134726391533,9.012173332076472,0.6931471805599453,0.011638196882259953,0.38408244148403653,0.5605342651772732,0.043745096456430474,0.0,0.0,0.0,0.0,0.0
1078,8743a1203ffffff,8743a12e6ffffff,4,7.303426672208214,664,43,6.498282149476434,3.7612001156935624,8.896235836807445,1.6094379124341003,0.03921630749887541,0.4902494361916306,0.4542389731780949,0.01629528313139913,0.0,0.0,0.0,0.0,0.0
1084,8743a1203ffffff,8743a1308ffffff,2,15.15813823831203,664,1950,6.498282149476434,7.575584651557793,9.626358813142136,1.0986122886681098,0.0,0.0,0.15134772398511978,0.6656821772660269,0.18296482585018092,5.27289867248822e-06,0.0,0.0,0.0
1087,8743a1203ffffff,8743a130bffffff,1,12.817418376591426,664,1713,6.498282149476434,7.44600149832412,9.458638351303033,0.6931471805599453,0.0,0.013862776434832129,0.4386097505598438,0.517708494257531,0.029818978747793275,0.0,0.0,0.0,0.0
1098,8743a1203ffffff,8743a1318ffffff,5,13.495207664990678,664,767,6.498282149476434,6.642486801367256,9.510164011258482,1.791759469228055,0.0,0.004543268960683667,0.348804092715604,0.5897204746886054,0.05693216363510696,0.0,0.0,0.0,0.0
1099,8743a1203ffffff,8743a1319ffffff,2,12.171187123784728,664,2677,6.498282149476434,7.892452043520352,9.406908884196815,1.0986122886681098,0.0,0.030182235061240483,0.5190448948772988,0.43712608030473526,0.013646789756725383,0.0,0.0,0.0,0.0
1128,8743a1203ffffff,8743a1350ffffff,12,12.488047696846088,664,1394,6.498282149476434,7.2399325913204695,9.432607354964295,2.5649493574615367,0.0,0.02113357176432363,0.48065926915549184,0.4776712070268279,0.0205359520533567,0.0,0.0,0.0,0.0
1130,8743a1203ffffff,8743a1352ffffff,3,10.352694268807412,664,885,6.498282149476434,6.785587645007929,9.245098669191954,1.3862943611198906,0.0,0.1338266076837397,0.661866427918216,0.20424846735086663,5.849704717770046e-05,0.0,0.0,0.0,0.0
1132,8743a1203ffffff,8743a1354ffffff,1,14.48725274111314,664,723,6.498282149476434,6.583409222158765,9.58109344426981,0.6931471805599453,0.0,0.00017974167255225784,0.22266036256761562,0.6566895016244839,0.12047039413534824,0.0,0.0,0.0,0.0
1134,8743a1203ffffff,8743a1356ffffff,3,12.451019009026055,664,729,6.498282149476434,6.591673732008658,9.429638058144501,1.3862943611198906,0.0,0.022082006165291317,0.48526482911511754,0.47302052146868007,0.019632643250911148,0.0,0.0,0.0,0.0
1152,8743a1203ffffff,8743a1372ffffff,4,16.603333967872484,664,6377,6.498282149476434,8.760453046315272,9.717419022670512,1.6094379124341003,0.0,0.0,0.05225132177814691,0.5803261072211554,0.361927026648752,0.005495544351945847,0.0,0.0,0.0
1158,8743a1203ffffff,8743a1388ffffff,1,11.27068103887513,664,199,6.498282149476434,5.293304824724492,9.330048756414062,0.6931471805599453,0.0,0.06915559534995308,0.6102881750054039,0.3178206561643069,0.0027355734803361544,0.0,0.0,0.0,0.0
1174,8743a1203ffffff,8743a13adffffff,6,14.48779808203621,664,905,6.498282149476434,6.807934943699926,9.581131083774704,1.9459101490553132,0.0,0.00017916878050717143,0.22259636821683984,0.6567101408175569,0.12051432218509625,0.0,0.0,0.0,0.0
1276,8743a1204ffffff,8743a1200ffffff,6,2.4342986112614002,776,615,6.654152520183219,6.421622267806518,7.797824660959444,1.9459101490553132,0.5958860810822586,0.24976385417581837,0.019233587191187736,0.0,0.0,0.0,0.0,0.0,0.0
1278,8743a1204ffffff,8743a1202ffffff,1,4.148770580223786,776,68,6.654152520183219,4.219507705176107,8.330808329822858,0.6931471805599453,0.39078704799049846,0.5090654393287433,0.09521316369292389,0.0,0.0,0.0,0.0,0.0,0.0
1279,8743a1204ffffff,8743a1203ffffff,17,4.868656992025043,776,664,6.654152520183219,6.498282149476434,8.490778780747059,2.8903717578961645,0.27018725961954687,0.5759202494873497,0.15387436452223832,0.0,0.0,0.0,0.0,0.0,0.0
1280,8743a1204ffffff,8743a1204ffffff,27,0.0,776,776,6.654152520183219,6.654152520183219,0.0,3.332204510175204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,8743a1204ffffff,8743a1205ffffff,58,2.2556634256351584,776,825,6.654152520183219,6.715383386334681,7.721642641034148,4.07753744390572,0.5982308766750667,0.22111744634036448,0.015302473280822513,0.0,0.0,0.0,0.0,0.0,0.0
1282,8743a1204ffffff,8743a1206ffffff,1,2.285703516437408,776,172,6.654152520183219,5.147494476813453,7.734866546982066,0.6931471805599453,0.5982041185461461,0.22589527131619855,0.01592202956128391,0.0,0.0,0.0,0.0,0.0,0.0
1285,8743a1204ffffff,8743a1220ffffff,300,4.149762027128457,776,5552,6.654152520183219,8.62191350218664,8.331047217363281,5.707110264748875,0.39061786093740736,0.5091835711353473,0.0952814403222708,0.0,0.0,0.0,0.0,0.0,0.0
1286,8743a1204ffffff,8743a1221ffffff,31,4.57321575557924,776,2040,6.654152520183219,7.620705086838262,8.428190543470091,3.4657359027997265,0.3183936690219507,0.553456949413582,0.12752748934747457,0.0,0.0,0.0,0.0,0.0,0.0
1287,8743a1204ffffff,8743a1222ffffff,10,2.434238133206272,776,590,6.654152520183219,6.380122536899765,7.79779982671291,2.3978952727983707,0.5958877417363926,0.24975407199376556,0.019232153701012323,0.0,0.0,0.0,0.0,0.0,0.0
1288,8743a1204ffffff,8743a1223ffffff,24,2.286306540816514,776,880,6.654152520183219,6.779921907472252,7.735130221252587,3.2188758248682006,0.5982020215822866,0.22599136480980808,0.015934634746366243,0.0,0.0,0.0,0.0,0.0,0.0
1289,8743a1204ffffff,8743a1224ffffff,41,6.408361858630468,776,4105,6.654152520183219,8.31996102188653,8.765514990923075,3.7376696182833684,0.09266329099024384,0.5676134259305253,0.335998667105539,0.003724615973691957,0.0,0.0,0.0,0.0,0.0
1290,8743a1204ffffff,8743a1225ffffff,36,6.2432663153942665,776,2188,6.654152520183219,7.690743163541872,8.739418932134212,3.6109179126442243,0.10603792545569138,0.5771791686049876,0.3142205984959946,0.0025623074433264786,0.0,0.0,0.0,0.0,0.0
1291,8743a1204ffffff,8743a1226ffffff,9,4.868415079905592,776,1494,6.654152520183219,7.309212365692763,8.49072910206767,2.302585092994046,0.2702252790026624,0.5759050655888599,0.15385142869568555,0.0,0.0,0.0,0.0,0.0,0.0
1293,8743a1204ffffff,8743a1229ffffff,4,8.014821355543203,776,78,6.654152520183219,4.356708826689592,8.98917253709118,1.6094379124341003,0.015646917026233952,0.4074937430592803,0.5403231307028415,0.036536209211644195,0.0,0.0,0.0,0.0,0.0
1294,8743a1204ffffff,8743a122affffff,1,4.511977534792693,776,40,6.654152520183219,3.6888794541139363,8.414712421926886,0.6931471805599453,0.3287211230610806,0.5478762694446974,0.12247276491340713,0.0,0.0,0.0,0.0,0.0,0.0
1297,8743a1204ffffff,8743a122effffff,11,3.834995991341565,776,198,6.654152520183219,5.288267030694535,8.252184390992763,2.4849066497880004,0.4433310632463251,0.46881676116897747,0.07520270800861364,0.0,0.0,0.0,0.0,0.0,0.0
1298,8743a1204ffffff,8743a1231ffffff,22,2.255012458280444,776,459,6.654152520183219,6.129050210060545,7.721354134890133,3.1354942159291497,0.5982297613009999,0.2210141140809488,0.015289228570736713,0.0,0.0,0.0,0.0,0.0,0.0
1301,8743a1204ffffff,8743a1236ffffff,2,6.763083341525921,776,140,6.654152520183219,4.941642422609304,8.819382031279927,1.0986122886681098,0.06783042664134044,0.5416399260957535,0.38322234179306774,0.007307305469838416,0.0,0.0,0.0,0.0,0.0
1322,8743a1204ffffff,8743a1270ffffff,2,11.284821112822222,776,471,6.654152520183219,6.154858094016418,9.331302448042154,1.0986122886681098,0.0,0.06837194375763077,0.6091198073861827,0.31968033139029833,0.0028279174658883918,0.0,0.0,0.0,0.0
1328,8743a1204ffffff,8743a12e0ffffff,5,13.499436160952774,776,268,6.654152520183219,5.5909869805108565,9.510477272123346,1.791759469228055,0.0,0.004505076459150866,0.34824165789505973,0.5901142226418734,0.057139043003916194,0.0,0.0,0.0,0.0
1331,8743a1204ffffff,8743a12e4ffffff,6,11.094604046280079,776,174,6.654152520183219,5.159055299214529,9.314304276992436,1.9459101490553132,0.0,0.07942074424833856,0.6239863804002819,0.294844197198405,0.0017486781529746618,0.0,0.0,0.0,0.0
1333,8743a1204ffffff,8743a12e6ffffff,1,12.172083664233256,776,43,6.654152520183219,3.7612001156935624,9.406982536320609,0.6931471805599453,0.0,0.030153547034913502,0.5189398751805288,0.43724287568755077,0.013663702097006928,0.0,0.0,0.0,0.0
1339,8743a1204ffffff,8743a1308ffffff,21,10.520160439908832,776,1950,6.654152520183219,7.575584651557793,9.261143788184349,3.091042453358316,0.0,0.11987430942202106,0.656406944092877,0.22353109556641654,0.00018765091868543814,0.0,0.0,0.0,0.0
1340,8743a1204ffffff,8743a1309ffffff,4,10.35393310129137,776,1227,6.654152520183219,7.112327444710911,9.245218313286495,1.6094379124341003,0.0,0.13371961371690172,0.6618332679323452,0.20438800272633054,5.9115624422536964e-05,0.0,0.0,0.0,0.0
1341,8743a1204ffffff,8743a130affffff,3,8.7616218065201,776,962,6.654152520183219,6.8690144506657065,9.078250432132974,1.3862943611198906,0.0037983054223441597,0.31231338436425105,0.6129200555078933,0.07096825470551138,0.0,0.0,0.0,0.0,0.0
1342,8743a1204ffffff,8743a130bffffff,10,8.300512334187085,776,1713,6.654152520183219,7.44600149832412,9.02419298612486,2.3978952727983707,0.00981711880228745,0.37147398923429215,0.5707705712212323,0.04793832074218813,0.0,0.0,0.0,0.0,0.0
1343,8743a1204ffffff,8743a130cffffff,5,12.818083073462148,776,4099,6.654152520183219,8.318498320504338,9.458690204785883,1.791759469228055,0.0,0.01385011472534866,0.4385232446306537,0.5177865518702173,0.029840088773780537,0.0,0.0,0.0,0.0
1344,8743a1204ffffff,8743a130dffffff,2,12.452247749344163,776,1987,6.654152520183219,7.594381242551817,9.42973673127505,1.0986122886681098,0.0,0.022050087558662904,0.4851124596706992,0.4731752681137802,0.019662184656857724,0.0,0.0,0.0,0.0
1350,8743a1204ffffff,8743a1314ffffff,5,16.74626500100413,776,246,6.654152520183219,5.5053315359323625,9.725990240398865,1.791759469228055,0.0,0.0,0.04592881846320842,0.5659895400504416,0.3809814643086656,0.007100177177684347,0.0,0.0,0.0
1353,8743a1204ffffff,8743a1318ffffff,4,8.703395350469101,776,767,6.654152520183219,6.642486801367256,9.071583389763305,1.6094379124341003,0.004359660989514867,0.3197782616545914,0.6081386439582905,0.06772343339760312,0.0,0.0,0.0,0.0,0.0
1354,8743a1204ffffff,8743a1319ffffff,6,7.302530131759684,776,2677,6.654152520183219,7.892452043520352,8.896113089942611,1.9459101490553132,0.039255435709818695,0.49034451063574325,0.4541237904837269,0.01627626317071116,0.0,0.0,0.0,0.0,0.0
1383,8743a1204ffffff,8743a1350ffffff,15,9.148840801190264,776,1394,6.654152520183219,7.2399325913204695,9.121491759341186,2.772588722239781,0.0012332819830391231,0.26339436822158424,0.6401543513640077,0.09521799843136898,0.0,0.0,0.0,0.0,0.0
1385,8743a1204ffffff,8743a1352ffffff,14,6.8607272930519745,776,885,6.654152520183219,6.785587645007929,8.83371448101573,2.70805020110221,0.061875273053294766,0.5333189628088906,0.3962158876297049,0.008589876508109951,0.0,0.0,0.0,0.0,0.0
1387,8743a1204ffffff,8743a1354ffffff,2,10.673126463748128,776,723,6.654152520183219,6.583409222158765,9.275578004654708,1.0986122886681098,0.0,0.10800934756702978,0.6497626695651003,0.24182132541908477,0.0004066574487853035,0.0,0.0,0.0,0.0
1388,8743a1204ffffff,8743a1355ffffff,1,11.437555927147958,776,631,6.654152520183219,6.447305862541213,9.344745026821684,0.6931471805599453,0.0,0.060281340555451014,0.5958872077294908,0.339870377445074,0.003961074269984355,0.0,0.0,0.0,0.0
1389,8743a1204ffffff,8743a1356ffffff,3,8.438443195565783,776,729,6.654152520183219,6.591673732008658,9.040671613324387,1.3862943611198906,0.007615586528443756,0.3538218382798823,0.5843594535845622,0.05420312160711189,0.0,0.0,0.0,0.0,0.0
1407,8743a1204ffffff,8743a1372ffffff,39,12.489660914944034,776,6377,6.654152520183219,8.760453046315272,9.43273651724759,3.6888794541139363,0.0,0.021092880900148915,0.48045797891100905,0.4778732164887285,0.020575923700113644,0.0,0.0,0.0,0.0
1408,8743a1204ffffff,8743a1373ffffff,1,12.927162898898093,776,995,6.654152520183219,6.902742737158593,9.467163381153188,0.6931471805599453,0.0,0.0118750174553958,0.4242583973647611,0.5304255731246718,0.03344101205517131,0.0,0.0,0.0,0.0
1413,8743a1204ffffff,8743a1388ffffff,3,9.637056200202942,776,199,6.654152520183219,5.293304824724492,9.173474728289621,1.3862943611198906,9.56198682115285e-05,0.20537249765676818,0.6615887783306447,0.1329431041443757,0.0,0.0,0.0,0.0,0.0
1424,8743a1204ffffff,8743a13a8ffffff,1,10.5036028484703,776,92,6.654152520183219,4.5217885770490405,9.259568806612062,0.6931471805599453,0.0,0.12120840286085777,0.6570329201227515,0.22158838147786372,0.00017029553852694734,0.0,0.0,0.0,0.0
