hh_id,vehicle_id,vehicle_num,year,fuel_type,hh_weight
22145071,2214507101,1,2016,3,324.784768
22145081,2214508101,1,2022,2,218.3235368
22145081,2214508102,2,2013,1,218.3235368
22145081,2214508103,3,2017,1,218.3235368
22145081,2214508104,4,2013,1,218.3235368
22145085,2214508501,1,2012,1,1278.136932
22145088,2214508801,1,2021,1,2565.546107
22145088,2214508802,2,2018,1,2565.546107
22145090,2214509001,1,2020,2,341.5027777
22145094,2214509401,1,2018,1,204.6648152
22145094,2214509402,2,2017,1,204.6648152
22145131,2214513101,1,2016,1,291.0123273
22145142,2214514201,1,2004,5,231.4920317
22145142,2214514202,2,2018,1,231.4920317
22145154,2214515401,1,2010,1,213.172273
22145154,2214515402,2,2013,1,213.172273
22145159,2214515901,1,2007,1,1109.5
22145159,2214515902,2,2016,1,1109.5
22145161,2214516101,1,2020,1,485.9750581
22145173,2214517301,1,2016,3,631.9434758
22145187,2214518701,1,2021,1,90.10988249
22145204,2214520401,1,2019,1,57.20046066
22145204,2214520402,2,2007,1,57.20046066
22145235,2214523501,1,2005,1,545.2613192
22145274,2214527401,1,2020,1,704.0059035
22145284,2214528401,1,2022,2,2659.94017
22145287,2214528701,1,2010,1,1144.632422
22145305,2214530501,1,2018,1,1661.12276
22145308,2214530801,1,2017,1,320.8062711
22145311,2214531101,1,2018,1,184.4122649
22145314,2214531401,1,2019,1,220.3313574
22145321,2214532101,1,2020,1,2956.603579
22145324,2214532401,1,2020,1,125.4605696
22145324,2214532402,2,2021,1,125.4605696
22145329,2214532901,1,2022,1,285.1914744
22145346,2214534601,1,2021,1,1093.298741
22145346,2214534602,2,2008,5,1093.298741
22145349,2214534901,1,2009,1,79.22404177
22145351,2214535101,1,2016,1,3065.082598
22145387,2214538701,1,2020,2,50.69615094
22145387,2214538702,2,2011,1,50.69615094
22145403,2214540301,1,2014,1,73.75914988
22145403,2214540302,2,2020,1,73.75914988
22145414,2214541401,1,2022,1,124.8043931
22145420,2214542001,1,2020,1,814.1315572
22145434,2214543401,1,2007,1,2746.016427
22145443,2214544301,1,2015,1,143.1424964
22145452,2214545201,1,2001,1,206.3852265
22145480,2214548001,1,2013,1,45.00426875
22145485,2214548501,1,2011,1,55.62183081
22145499,2214549901,1,2009,1,1051.122824
22145509,2214550901,1,2006,1,146.3691197
22145528,2214552801,1,2017,1,276.5407377
22145528,2214552802,2,2020,1,276.5407377
22145543,2214554301,1,2018,1,45.21560616
22145545,2214554501,1,2001,1,29.93332333
22145547,2214554701,1,2005,1,44.85353474
22145553,2214555301,1,2014,1,491.1086299
22145558,2214555801,1,2007,1,87.57724719
22145574,2214557401,1,2022,1,139.9235584
22145577,2214557701,1,2022,1,255.7114942
22145577,2214557702,2,2020,1,255.7114942
22145578,2214557801,1,2022,1,57.20996885
22145578,2214557802,2,2020,1,57.20996885
22145611,2214561101,1,2022,2,134.1588231
22145640,2214564001,1,2014,1,1142.894201
22145640,2214564002,2,2006,1,1142.894201
22145640,2214564003,3,2021,1,1142.894201
22145642,2214564201,1,2018,1,721.0779217
22145645,2214564501,1,2019,1,526.3456789
22145645,2214564502,2,2022,1,526.3456789
22145646,2214564601,1,2011,1,388.4508247
22145647,2214564701,1,2021,1,656.4372981
22145648,2214564801,1,2015,1,515.3316932
22145649,2214564901,1,2020,1,114.4039625
22145650,2214565001,1,2019,1,283.0620525
22145651,2214565101,1,2002,1,443.9590442
22145651,2214565102,2,2018,1,443.9590442
22145653,2214565301,1,2017,1,1640.165692
22145654,2214565401,1,2015,1,114.982947
22145657,2214565701,1,2017,1,722.3273768
22145658,2214565801,1,2015,1,680.986988
22145658,2214565802,2,2014,6,680.986988
22145662,2214566201,1,2007,1,378.5193437
22145666,2214566601,1,2006,1,204.111069
22145667,2214566701,1,2018,1,375.4431015
22145669,2214566901,1,2008,1,962.9388335
22145669,2214566902,2,2009,1,962.9388335
22145670,2214567001,1,2012,1,43.67971393
22145675,2214567501,1,2021,1,683.040371
22145679,2214567901,1,2021,1,462.2557684
22145681,2214568101,1,2018,2,103.1841317
22145685,2214568501,1,2021,1,456.2172302
22145687,2214568701,1,2018,1,355.4627484
22145688,2214568801,1,2019,1,275.3128433
22145689,2214568901,1,2012,1,133.283086
22145691,2214569101,1,2015,1,216.9039161
22145694,2214569401,1,2005,1,274.8962828
22145697,2214569701,1,2020,2,1048.823163
22145700,2214570001,1,2021,1,99.28643545
22145703,2214570301,1,2012,1,449.9223487
22145704,2214570401,1,2022,1,1601.136931
22145705,2214570501,1,2019,1,277.1138794
22145711,2214571101,1,2020,1,1862.646827
22145711,2214571102,2,2003,1,1862.646827
22145713,2214571301,1,2002,1,627.88042
22145715,2214571501,1,2013,1,114.4147298
22145716,2214571601,1,2019,1,765.7755916
22145718,2214571801,1,2007,1,537.7785742
22145718,2214571802,2,2012,1,537.7785742
22145726,2214572601,1,2000,1,76.65159763
